Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Payment_of_Min_Amount,Total_EMI_per_month,Credit_Score
51477.8,4130.816666666667,3.0,5.0,8.0,16.0,15.84,7.0,2.0,478.17,2.0,67.79771853588983,2
39255.54,3546.295,4.0,3.0,6.0,10.0,4.14,5.0,1.0,536.03,1.0,46.034586059721526,0
14860.49,1406.374166666667,9.0,8.0,23.0,53.0,1.13,10.0,2.0,2688.87,2.0,31.650546104172488,1
108337.32,8474.980346209326,3.0,4.0,20.0,5.0,11.63,11.0,2.0,434.61,2.0,806.6026384079158,0
19268.3,1496.7996666666668,4.0,5.0,16.0,12.0,17.0,6.0,2.0,2220.34,2.0,49.43098075292709,1
42153.13,3377.7608333333333,5.0,4.0,10.0,10.0,4.81,4.0,1.0,1027.64,0.0,79.29961145958775,2
38897.52,3402.46,5.0,5.0,3.0,8.0,7.01,0.0,1.0,286.43,1.0,26.46300038362605,0
12525.745,1004.8120833333336,8.0,7.0,11.0,19.0,12.18,5.0,2.0,845.79,2.0,28.08067411341742,2
169339.88,13931.656666666668,1.0,6.0,9.0,13.0,10.22,2.0,1.0,1163.93,1.0,343.1893536716368,2
15591.37,1349.2808333333337,5.0,7.0,26.0,5.0,18.5,13.0,2.0,1314.77,2.0,16.356494047018206,1
16955.675,1295.9729166666666,0.0,1.0,7.0,13.0,3.09,4.0,3.0,1035.87,1.0,2482.0,2
17628.0,1625.0,7.0,4.0,18.0,5.0,18.2,7.0,3.0,1443.38,2.0,79.65160692884068,2
13982.725,931.2270833333334,7.0,6.0,12.0,12.0,14.45,4.0,2.0,1458.61,2.0,37.983362942412526,2
108884.76,8805.73,8.0,4.0,16.0,29.0,7.48,9.0,2.0,769.81,2.0,352.32279071766334,1
60787.32,4850.61,6.0,6.0,28.0,64.0,24.93,8.0,0.0,4851.34,2.0,279.4056538871738,1
7087.38,619.615,7.0,8.0,26.0,20.0,27.43,12.0,0.0,3561.35,2.0,38.81107790569227,2
15937.74,1144.145,9.0,9.0,33.0,25.0,14.26,267.0,0.0,2432.09,0.0,38.4175166143785,1
16218.32,1120.5901666666664,6.0,6.0,21.0,48.0,8.98,10.0,0.0,4466.33,2.0,64.5331137101069,1
14471.61,1021.9675,8.0,6.0,25.0,33.0,28.64,7.8,0.0,3332.8,2.0,54.02876927015557,1
34366.0,2831.833333333333,2.0,881.0,8.0,7.0,8.67,0.0,1.0,701.41,1.0,44.931902356541656,2
6326812.0,3515.015,6.0,7.0,16.0,24.0,8.91,10.0,0.0,1680.53,2.0,93.54253589729367,1
117785.2,9973.433333333332,0.0,1.0,3.0,1.0,1.75,3.0,1.0,621.66,1.0,166.36215872364926,0
70447.26,5843.605,8.0,4.0,1.0,29.0,0.54,6.0,2.0,904.34,1.0,111.17217887418676,2
41345.58,3453.2018333333335,0.0,5.0,10.0,7.0,2.42,4.0,3.0,646.47,1.0,0.0,2
20063.56,1832.963333333333,6.0,9.0,30.0,13.0,10.15,11.0,3.0,2633.67,2.0,95.00261090428724,2
14566.335,1105.86125,4.0,5.0,7.0,18.0,6.22,3.0,1.0,765.44,1.0,19.082334556055624,0
26515.99,2083.665833333333,4.0,6.0,13.0,19.0,1.11,6.0,2.0,1150.9,1.0,11.483824398464586,2
20929.34,1838.111666666667,7.0,6.0,10.0,13.0,8.28,8.0,2.0,695.45,2.0,45.44267175263864,2
76170.12,6459.509999999998,5.0,7.0,16.0,17.0,19.31,11.0,2.0,567.53,2.0,203.2795213013925,2
16599.58,1424.2983333333334,7.0,10.0,16.0,41.0,24.43,6.0,2.0,2514.88,2.0,39.20785509713339,1
17132.905,1283.7420833333333,1.0,5.0,5.0,4.0,2.16,0.0,1.0,1107.05,0.0,15.401792151211191,0
49354.08,3924.84,10.0,10.0,17.0,43.0,29.55,7.0,0.0,4747.62,2.0,213.3981240835764,2
23871966.0,1428.281666666667,3.0,7.0,3.0,3.0,8.5,2.0,1.0,153.48,1.0,12.115802575917046,0
104118.69,8853.5575,5.0,7.0,5.0,17.0,14.65,7.0,2.0,555.27,2.0,163.64459709895598,2
28397.31,2119.4425,7.0,4.0,7.0,30.0,9.4,4.0,2.0,1398.33,1.0,27.76702419795651,2
19212.79,1817.065833333333,6.0,8.0,18.0,27.0,7.12,11.0,2.0,1755.06,2.0,48.50360250809072,1
88331.64,7463.97,8.0,5.0,5.0,6.0,6.1,4.0,1.0,791.33,1.0,0.0,0
69577.92,5882.16,5.0,6.0,3.0,15.0,8.53,1.0,1.0,491.67,1.0,135.38394696299764,1
112021.6,9452.133333333331,7.0,6.0,5.0,14.0,6.88,2.0,2.0,1313.69,1.0,0.0,1
16416.38,1567.031666666667,9.0,9.0,34.0,32.0,13.88,9.0,0.0,1319.87,2.0,80.50535078504376,1
56539.04,4780.586666666667,7.0,6.0,16.0,35.0,8.42,12.0,0.0,1857.21,2.0,231.3082239929473,1
16047.01,1361.2508333333333,7.0,3.0,19.0,8.0,17.89,4.0,3.0,183.15,2.0,8.245353566398231,2
49718.55,4179.2125,7.0,10.0,27.0,27.0,5.5,7.0,0.0,1920.25,2.0,231.95678064503065,1
38197.25,3191.104166666666,1.0,6.0,9.0,9.0,5.28,6.0,1.0,898.75,0.0,27628.0,0
147048.8,12299.066666666666,0.0,1.0,10.0,8.0,3.14,4.0,3.0,1205.32,1.0,77.93148847056737,2
12029.15,1213.4291666666668,5.0,4.0,5.0,15.0,10.03,5.0,2.0,377.62,1.0,6.518271070705215,2
15717.275,1270.7729166666666,1.0,588.0,8.0,2.0,0.0300000000000002,1.0,1.0,1020.27,1.0,12.442875155383945,0
66554.31,5744.1925,4.0,6.0,15.0,11.0,3.12,5.0,2.0,485.7,1.0,101.92311489248776,1
117551.96,9719.996666666668,8.0,3.0,20.0,19.0,13.59,8.0,2.0,981.69,2.0,344.1666003193924,1
20229.03,1966.7525,8.0,5.0,10.0,16.0,10.93,5.6,2.0,1352.13,1.0,35.33336984134754,1
57776.52,5080.71,4.0,4.0,11.0,22.0,10.57,5.0,3.0,189.28,1.0,0.0,0
21662.395,1616.199583333333,3.0,5.0,1.0,10.0,1.27,1.0,1.0,646.77,1.0,12.84127201578875,1
72307.32,5754.6100000000015,8.0,4.0,9.0,18.0,15.34,6.0,2.0,1180.91,2.0,152.96553062207087,2
58728.06,4892.005,8.0,5.0,18.0,8.0,8.13,8.0,3.0,1272.79,0.0,129.83282295866547,1
108143.55,9266.9625,5.0,3.0,13.0,10.0,12.09,5.0,2.0,418.24,2.0,490.5743386257485,2
20120.38,1410.6983333333335,8.0,6.0,26.0,29.0,4.869999999999999,9.0,0.0,2734.91,2.0,62.49858275423454,1
60552.24,4794.02,7.0,5.0,19.0,25.0,10.57,6.0,2.0,32.83,2.0,168.8465079653391,0
116522.68,8986.315953451429,3.0,4.0,16.0,31.0,16.74,11.0,2.0,272.6,2.0,1042.6742094601684,0
64030.6,5510.883333333332,6.0,6.0,15.0,21.0,16.52,6.0,2.0,1253.52,0.0,183.81430391038097,2
66357.14,5688.761666666666,8.0,4.0,8.0,13.0,9.66,2.0,2.0,1414.17,1.0,47.08813642232575,1
85023.9,7109.325,2.0,7.0,7.0,27.0,4.38,8.0,1.0,1342.78,0.0,130.9801388516413,1
67223.06999999999,5845.9225,3.0,3.0,10.0,19.0,16.43,3.0,2.0,312.59,1.0,69.29873123311343,1
79621.26,6810.105,8.0,7.0,12.0,5.0,8.31,8.0,2.0,1376.01,2.0,140.04858631208506,1
157156.8,13050.4,3.0,3.0,9.0,7.0,10.45,3.0,1.0,1375.8,1.0,0.0,2
50340.14,4284.011666666666,7.0,4.0,15.0,31.0,11.25,4.0,2.0,464.51,1.0,33.187394044968464,1
129762.48,10974.54,0.0,2.0,5.0,7.0,11.97,0.0,1.0,1073.62,1.0,0.0,2
36127.64,3085.735333333333,2.0,5.0,2.0,3.0,2.8,1.0,1.0,770.1,1.0,0.0,2
33153.69,2625.300546042723,488.0,5.0,1.0,4.0,6.37,4.0,1.0,565.94,1.0,404.02516902878665,0
43138.55,3671.879166666667,3.0,7.0,2.0,12.0,10.99,0.0,1.0,553.12,1.0,27.08617216384484,2
59214.6,5120.55,7.0,10.0,27.0,35.0,25.47,8.0,0.0,2814.81,2.0,19335.0,2
76387.04999999999,6104.587499999999,5.0,4.0,20.0,22.0,2.65,0.0,3.0,1001.62,1.0,0.0,2
19278.72,1367.5600000000004,10.0,10.0,22.0,45.0,28.3,10.0,3.0,3036.1,0.0,71.89556886649925,2
42843.65,3403.304166666667,0.0,7.0,4.0,30.0,6.61,4.0,1.0,1101.71,1.0,83.5918741671791,1
57810.68,4896.556666666666,7.0,5.0,7.0,29.0,3.37,8.0,3.0,1419.99,1.0,131.87148185334243,2
172952.32,3613.5656666666664,5.0,4.0,8.0,9.0,11.5,8.0,1.0,330.47,1.0,88.74554331473844,0
32989.45,2637.120833333333,5.0,3.0,2.0,7.0,1.47,0.0,1.0,40.48,1.0,80.95539403030394,2
59850.24000000001,5103.044,5.0,5.0,17.0,12.0,17.0,13.0,2.0,2294.21,0.0,131.8173967359117,2
11514.085,881.5070833333333,7.0,5.0,8.0,17.0,4.76,3.0,2.0,1408.3,2.0,0.0,2
28954.04,2703.8366666666666,8.0,5.0,25.0,36.0,13.61,6.0,3.0,2077.68,2.0,96.2500673773644,1
105015.76,8719.313333333334,8.0,4.0,9.0,15.0,17.52,3.0,2.0,715.37,0.0,344.21243880297686,2
11603.81,900.9841666666664,6.0,7.0,12.0,24.0,7.4,4.0,1.0,10.55,1.0,15.04266866289958,0
8037.285,924.77375,5.0,3.0,29.0,21.0,13.66,11.0,2.0,2571.36,0.0,19.035909645514263,2
62359.82,5120.651666666667,4.0,5.0,11.0,9.0,8.94,3.0,2.0,250.56,2.0,29.765762963349623,2
41942.1,3355.175,0.0,3.0,1.0,12.0,15.26,1.0,1.0,1303.34,1.0,19.649050373643195,2
20175.44,1782.2866666666666,10.0,7.0,23.0,34.0,10.58,6.0,3.0,1698.06,2.0,30.59452087388108,1
31341.98,2571.8316666666665,7.0,9.0,33.0,15.0,3.72,11.0,0.0,4519.75,2.0,213.11732618393688,1
99089.52,8309.46,5.0,1.0,9.0,4.0,8.66,2.0,1.0,338.95,1.0,57.16122949174202,2
48783.44,4187.286666666667,3.0,7.0,18.0,11.0,10.96,1.0,2.0,146.68,1.0,79.61675438989963,1
68173.92,5948.16,6.0,10.0,32.0,33.0,25.49,11.0,0.0,3117.01,2.0,144.37436119004283,1
168502.68,13904.086,5.0,6.0,8.0,2.0,0.59,4.0,1.0,750.66,1.0,485.490741690157,0
17640292.0,5532.573333333333,10.0,7.0,31.0,24.0,9.28,11.0,2.0,1767.61,2.0,288.0041710641422,2
66755.64,5556.97,6.0,9.0,21.0,39.0,7.7,10.0,0.0,1349.83,2.0,73.23991176383934,1
20833.08,1607.09,4.0,5.0,17.0,17.0,18.73,8.0,3.0,1231.29,2.0,67.48557378110357,2
77672.34,6766.695,3.0,915.0,2.0,13.0,6.76,2.6,1.0,813.2,1.0,139.07177699933828,0
33049.87,2955.1558333333337,5.0,5.0,11.0,1.0,3.3,5.0,1.0,692.75,1.0,0.0,2
28227.45,2401.2875,3.0,6.0,2.0,0.0,9.66,1.0,1.0,256.96,1.0,42.78295781210015,1
123388.83,10405.4025,1.0,4.0,3.0,15.0,5.24,0.0,1.0,869.62,1.0,114.30565075691572,2
111896.16,9571.68,8.0,7.0,17.0,27.0,9.79,5.0,3.0,978.3,2.0,0.0,2
108143.55,8458.884362375496,5.0,3.0,13.0,10.0,12.09,7.0,2.0,418.24,2.0,1298.6524762502515,2
82329.56,6765.796666666666,5.0,3.0,15.0,13.0,9.49,8.0,3.0,66.36,0.0,92.06601549879952,2
12600.445,782.0370833333334,5.0,5.0,10.0,25.0,15.79,7.0,2.0,569.8,2.0,26.060347529205966,2
69955.56,4858.617659067718,8.0,6.0,6.0,18.0,12.93,8.0,2.0,552.5,2.0,817.0123409322828,0
117680.84,10057.736666666666,5.0,5.0,10.0,25.0,15.32,0.0,2.0,240.52,2.0,183.4525865833154,2
44614.56,3500.88,8.0,7.0,17.0,18.0,12.71,8.0,2.0,2613.46,2.0,134.66296614682057,2
17212.35,1271.3625,8.0,9.0,26.0,65.0,13.44,15.0,0.0,2427.44,2.0,15.953524166759104,1
83311.6,7081.633333333334,10.0,7.0,27.0,43.0,21.63,8.0,0.0,3729.42,2.0,474.582366248067,1
21051.145,1867.89125,1.0,6.0,8.0,8.0,7.38,2.0,1.0,90.3,1.0,15.495500542574383,0
8246.785,582.2320833333333,10.0,9.0,22.0,39.0,13.82,10.0,2.0,1528.01,2.0,24.475114650500423,1
61235.6,4870.966666666666,0.0,5.0,7.0,10.0,11.42,2.0,3.0,71.52,1.0,27.65459979566915,2
82489.92,7055.16,9.0,9.0,25.0,46.0,11.33,10.0,2.0,1816.7,2.0,199.5546871577393,1
29674.93,2681.910833333333,3.0,4.0,10.0,11.0,7.46,1.0,3.0,688.84,1.0,46.604219271088496,0
49675.38,4109.615,9.0,6.0,22.0,33.0,14.75,8.0,2.0,2665.67,2.0,57.52334544589755,1
80377.68,6734.922833333333,10.0,7.0,28.0,30.0,2.84,12.0,0.0,1385.97,2.0,54186.0,1
81418.74,7065.895,1.0,4.0,10.0,7.0,8.46,1.0,1.0,1369.02,1.0,121.37850465033472,0
41975.0,3761.916666666666,2.0,7.0,5.0,8.0,5.74,0.0,1.0,72.24,1.0,0.0,0
92561.2,7987.433333333332,8.0,3.0,15.0,23.0,11.71,3.0,2.0,267.55,2.0,189.3057443706347,2
166621.84,13678.737333333333,0.0,3.0,1.0,1.0,3.53,1.0,1.0,501.21,1.0,0.0,2
37443.13,3091.2608333333333,2.0,4.0,7.0,13.0,7.33,2.0,1.0,843.53,1.0,0.0,1
17623.09,1420.6425000000002,10.0,5.0,16.0,44.0,15.7,1685.0,0.0,2847.24,2.0,68.13723211481158,2
13486.615,1003.8845833333332,526.0,6.0,8.0,8.0,11.26,1.0,1.0,45.37,1.0,14.724661645786846,0
18355.27,1408.605833333333,6.0,6.0,32.0,54.0,9.33,9.2,0.0,2646.0,2.0,62.56128541584621,1
30346.35,2651.8625,5.0,4.0,14.0,29.0,18.8,5.0,3.0,523.56,2.0,57516.0,2
17975.32,1444.9433333333334,6.0,5.0,32.0,61.0,8.9,13.0,0.0,1263.1,2.0,76.450324587172,1
21338.55,1506.2125,8.0,4.0,16.0,21.0,5.4,5.0,2.0,853.65,1.0,0.0,2
20211.78,1571.3149999999996,10.0,10.0,17.0,24.0,27.19,8.0,0.0,3158.9,2.0,108.57850209819829,2
32597.48,2720.4301666666665,1.0,2.0,2.0,6.0,6.3,2.0,3.0,1313.52,1.0,45.053384914710776,0
56500.7,4775.628333333334,2.0,3.0,4.0,11.0,7.86,5.0,3.0,991.98,0.0,396.3407624965223,2
41027.94,3177.995000000001,4.0,5.0,2.0,6.0,1.52,9.0,1.0,698.33,1.0,31.72911294100924,0
27412.03,2510.2175,6.0,7.0,15.0,14.0,8.74,6.0,3.0,80.06,2.0,56.247442700729046,2
95858.31,8019.1925,3.0,6.0,6.0,25.0,6.89,3.0,1.0,345.07,1.0,149.80092011180002,2
14066.03,1358.1691666666668,1381.0,8.0,18.0,53.0,21.42,12.0,0.0,4965.47,2.0,58.22839675913558,2
28562.06,2610.1716666666666,9.0,5.0,32.0,57.0,21.99,13.0,0.0,3623.97,2.0,200.70564981758943,2
7622.665,848.2220833333333,42.0,6.0,24.0,31.0,6.17,6.0,0.0,2140.48,2.0,31.66156841839921,1
19280.73,1865.7275,5.0,9.0,32.0,22.0,10.67,10.0,3.0,2412.06,0.0,17.677035792091182,1
39859.72,3102.643333333333,5.0,4.0,1.0,4.0,6.16,3.0,1.0,1281.92,0.0,21.15615013569883,2
19344.27,1541.0225,5.0,3.0,8.0,14.0,3.28,2.0,2.0,861.19,1.0,12.23465090770387,2
69851.4,5581.95,9.0,8.0,23.0,21.0,1.6799999999999995,11.0,3.0,1713.36,0.0,140.725299643043,1
83037.36,6663.78,8.0,1135.0,19.0,21.0,7.46,9.0,2.0,1446.74,2.0,263.2702400233512,1
9968.5,1123.7083333333337,8.0,6.0,31.0,32.0,1.38,6.0,0.0,1756.54,2.0,34.811324149680125,1
9759.375,813.28125,7.0,9.0,24.0,15.0,1.85,10.0,3.0,4342.44,2.0,55.939189207851385,1
62028.36,5048.03,8.0,10.0,20.0,46.0,29.55,11.0,0.0,3842.37,2.0,280.7397596660354,2
73610.5,6136.208333333332,121.0,6.0,5.0,19.0,10.3,8.0,2.0,291.67,2.0,254.68680567277988,2
36901.31,2952.109166666666,8.0,5.0,18.0,25.0,5.2,3.0,3.0,100.36,2.0,27.973520364244443,2
56687.56,4514.963333333333,5.0,4.0,7.0,16.0,19.08,6.0,3.0,239.33,0.0,212.9875887788475,2
44934.45,3898.5375,9.0,10.0,19.0,37.0,30.58,8.0,3.0,3061.73,2.0,167.80224037777438,2
117201.38999999998,9712.7825,5.0,1.0,5.0,13.0,8.33,3.0,1.0,1453.22,1.0,2523.0,0
113788.47,9454.3725,4.0,5.0,1.0,2.0,3.03,9.0,1.0,466.36,1.0,269.4651141040773,0
9446.245,918.2944166666666,6.0,7.0,9.0,23.0,9.07,8.0,2.0,1689.51,2.0,38.22067168137588,2
25631.48,2058.9566666666665,3.0,4.0,12.0,24.0,14.74,12.0,2.0,203.18,2.0,55.674999684705,2
14780.71,1224.7258333333332,9.0,8.0,16.0,27.0,13.896,9.0,0.0,1811.96,0.0,67.78733814996905,2
40023.81,3214.3175,2.0,5.0,5.0,13.0,0.8,4.0,3.0,1137.04,1.0,122.9857763390716,2
11183.865,987.1509166666667,8.0,7.0,5.0,16.0,0.59,3.0,1.0,304.5,1.0,31.61086838321392,0
69304.04,5695.336666666666,5.0,7.0,11.0,31.0,4.76,5.0,2.0,1760.52,2.0,325.42189873573034,1
29374.77,2377.8975,3.0,7.0,6.0,23.0,16.65,7.0,2.0,1189.37,2.0,40.26407406013254,1
32485.42,2451.1183333333333,3.0,6.0,7.0,17.0,5.92,2.0,2.0,998.9,0.0,0.0,1
17273.83,1281.4858333333334,9.0,7.0,31.0,19.0,4.57,11.0,0.0,2195.01,2.0,47.9020886887389,1
105829.08,8729.09,3.0,5.0,18.0,16.0,8.65,6.0,2.0,549.99,1.0,237.0235891955191,0
11586.525,943.54375,5.0,6.0,18.0,24.0,14.0,1.0,2.0,498.68,2.0,15.46654664404272,2
18331.415,1722.6179166666668,2.0,5.0,3.0,11.0,2.84,1.0,3.0,1012.22,0.0,23706.0,2
78094.28,6755.856666666668,10.0,7.0,15.0,62.0,6.92,8.0,0.0,1695.41,2.0,270.63980526897086,2
19675.36,1440.6133333333337,430.0,3.0,14.0,10.0,13.31,5.0,3.0,1036.37,2.0,40.559410230765536,2
129982.41,10653.8675,3.0,2.0,12.0,6.0,8.6,8.0,1.0,395.78,1.0,278.0421664180837,0
105667.62,8668.635,7.0,3.0,15.0,29.0,0.1299999999999999,3.0,2.0,511.96,1.0,318.5010526317579,2
32835.91,2499.3258333333342,1.0,3.0,1.0,13.0,6.27,3.0,1.0,671.88,1.0,0.0,1
62932.48,5278.9473333333335,6.0,10.0,23.0,14.0,19.12,13.0,2.0,2412.6,2.0,139.38084217230843,1
76650.12,6558.509999999998,8.0,7.0,8.0,24.0,13.37,5.0,2.0,1636.01,2.0,129.620923481767,1
28022.9,2098.241666666667,5.0,999.0,5.0,5.0,10.79,9.0,2.0,385.54,1.0,11.744671475938633,2
97009.44,8257.119999999999,1413.0,7.0,2.0,11.0,7.53,3.0,1.0,472.88,1.0,0.0,0
145056.64,11965.053333333335,4.0,5.0,11.0,12.0,14.8,9.0,3.0,529.67,2.0,474.93045037457534,2
61955.81999999999,5423.985,8.0,6.0,29.0,46.0,15.21,11.0,3.0,1381.96,2.0,171.936935873111,1
38649.08,3402.7566666666667,6.0,742.0,23.0,62.0,21.49,11.0,3.0,3685.87,2.0,115.37184946549831,2
66482.2,5340.183333333333,7.0,5.0,29.0,36.0,16.91,10.0,0.0,2681.87,2.0,222.16700492253028,1
18116.1,1552.675,3.0,9.0,34.0,9.0,7.43,10.0,2.0,1745.84,2.0,62.401016117626114,1
20060.93,1806.7441666666664,7.0,6.0,14.0,21.0,19.21,7.0,3.0,1445.82,2.0,48.56473089386543,2
36875.14,2930.1201666666666,6.0,4.0,13.0,25.0,22.42,3.0,2.0,473.6,2.0,109.89438706610116,2
142725.8,11867.816666666666,5.0,2.0,12.0,6.0,3.22,3.0,3.0,450.68,1.0,0.0,0
9989.21,653.4341666666667,5.0,4.0,20.0,15.0,5.81,6.0,3.0,731.05,1.0,10.50617336064372,2
43900.02,3548.3350000000005,8.0,8.0,30.0,15.0,10.4,11.0,3.0,2597.2,2.0,111.51960804411614,2
129067.59,10795.6325,1.0,3.0,1.0,9.0,4.54,0.0,3.0,137.15,1.0,389.3056724525229,0
27323.11,2111.925833333333,4.0,6.0,10.0,6.0,7.17,4.0,2.0,1202.4,2.0,28.35762469818307,2
89367.27,7276.2725,2.0,3.0,8.0,0.0,1.99,1.0,1.0,716.97,1.0,148.63879469636794,2
34763.33,2907.9441666666667,7.0,5.0,8.0,15.0,7.5,4.0,2.0,856.97,2.0,44.582357647961295,2
28587.29,2621.2741666666666,4.0,1.0,7.0,0.0,1.22,0.0,1.0,1496.38,1.0,0.0,0
114998.64,9729.22,4.0,4.0,9.0,12.0,4.87,3.0,3.0,369.08,0.0,0.0,0
43335.48,3670.29,7.0,5.0,19.0,48.0,15.83,9.0,2.0,1264.71,2.0,133.68868684473466,1
30132.24,2782.02,7.0,3.0,10.0,29.0,12.64,6.0,2.0,162.58,0.0,0.0,2
93163.52,7828.626666666668,4.0,4.0,9.0,9.0,0.4900000000000002,1.0,2.0,13.57,1.0,149.07276540039754,2
15858.64,1442.1854999999998,9.0,7.0,17.0,61.0,4.06,11.0,0.0,4874.77,2.0,53.11698768801588,1
7441.295,792.4600154144537,5.0,8.0,33.0,17.0,11.12,10.0,2.0,2569.3,2.0,25.41874322024093,1
99845.4,8446.845500000001,1.0,1.0,11.0,10.0,9.84,1.0,1.0,778.1,1.0,136.47422698899717,0
43502.68,3733.223333333333,0.0,7.0,6.0,15.0,4.93,3.0,1.0,862.14,1.0,32.03232756170208,0
28491.46,2273.288333333333,9.0,7.0,25.0,46.0,16.6,14.0,0.0,3603.74,0.0,127.88497078983532,2
29570.45,2389.204166666667,0.0,4.0,1.0,14.0,5.2,0.0,1.0,194.21,1.0,62.25754575439618,2
39962.38,3301.629333333333,6.0,7.0,22.0,18.0,21.82,9.0,2.0,1444.91,2.0,89.76177617984463,1
57617.88,4740.49,6.0,9.0,26.0,49.0,2.49,6.0,0.0,1747.08,2.0,292.96976337666365,1
30466.74,2378.895,6.0,4.0,15.0,11.0,10.53,7.0,2.0,670.48,2.0,44631.0,2
13511.76,1237.98,6.0,6.0,18.0,14.0,10.07,2.0,3.0,97.99,1.0,25.03786650052818,2
8631.04,614.5180833333334,8.0,8.0,18.0,47.0,21.54,14.0,3.0,4290.31,2.0,49.24068791457922,2
44184.71,3798.0591666666655,5.0,5.0,11.0,14.0,8.64,5.0,3.0,208.05,1.0,0.0,2
14515.84,1123.6533333333334,6.0,5.0,5.0,23.0,14.36,5.0,3.0,1470.11,2.0,34.86780130019553,2
16383.26,1315.2716666666668,6.0,4.0,10.0,13.0,16.81,5.0,2.0,1571.79,2.0,39.58324240818486,1
19436.28,1741.9584999999995,5.0,5.0,16.0,16.0,17.59,9.0,2.0,1819.46,2.0,80.27057495503294,2
59656.96,4706.413333333333,8.0,4.0,6.0,9.0,9.709999999999999,7.0,2.0,550.32,2.0,196.9634156438941,2
19243.9,1442.6583333333335,6.0,5.0,19.0,15.0,7.88,6.0,2.0,1889.31,2.0,62.02620965406347,2
83873.61,7034.4675,7.0,4.0,5.0,10.0,7.53,4.0,3.0,90.93,0.0,171.4571986741601,2
24372.88,1981.073333333333,5.0,6.0,13.0,28.0,6.4,2.0,2.0,719.48,2.0,55.34957705213726,2
56001.15,4662.7625,3.0,6.0,8.0,13.0,8.33,8.0,2.0,1347.83,2.0,88.30262558587714,2
30549.55,2467.795833333333,1.0,3.0,10.0,4.0,9.91,8.0,1.0,423.22,1.0,46.87507161160288,1
126578.8,10817.233333333334,3.0,6.0,6.0,7.0,18.57,7.0,3.0,1156.17,2.0,328.65880256975163,2
13627.925,1152.8080040936752,5.0,7.0,11.0,28.0,12.28,9.0,2.0,639.32,2.0,39.9063556427189,2
14696.765,1273.7304166666663,4.0,4.0,6.0,2.0,3.96,1.0,1.0,531.86,1.0,21.488801713545666,0
56483.64,4900.97,8.0,3.0,10.0,23.0,8.562000000000001,4.0,1.0,213.93,1.0,87.7421933829331,1
19556.16,1865.68,7.0,7.0,33.0,34.0,21.55,9.0,3.0,2850.96,0.0,65.79736994465519,1
67867.24,5389.6033333333335,7.0,3.0,14.0,6.0,14.6,8.0,2.0,706.85,2.0,135.00928064963378,2
100741.84,8216.153333333334,5.0,6.0,15.0,25.0,16.25,394.6,2.0,698.23,2.0,302.9162402277047,2
17461.98,1642.165,6.0,5.0,21.0,59.0,7.77,7.0,3.0,1405.7,2.0,28.09484906355243,2
48783.44,4187.286666666667,3.0,7.0,18.0,11.0,10.96,2.0,3.0,146.68,1.0,79.61675438989963,2
37570.83,3081.9025,2.0,2.0,7.0,12.0,2.17,0.0,1.0,1194.37,1.0,0.0,0
139118.04,11457.17,3.0,4.0,12.0,19.0,6.11,1.0,1.0,419.4,1.0,244.98672634881183,2
27647.08,2050.9233333333336,7.0,6.0,13.0,14.0,8.37,10.0,3.0,159.63,2.0,100.74020322259754,2
71172.68,5685.056666666666,4.0,5.0,11.0,20.0,1.32,1.0,1.0,193.48,1.0,94.03522060143072,2
17206.61,1523.884166666667,10.0,8.0,33.0,38.0,1.85,10.0,3.0,3218.04,2.0,65.32208336856283,2
15127.05,1482.3392101813934,8.0,5.0,15.0,25.0,5.16,2.0,2.0,194.3,0.0,93.51033730610943,2
34636.64,3136.3866666666668,3.0,1.0,9.0,1.0,11.8,4.0,1.0,644.87,1.0,103.41407156017829,0
82410.12,6906.029333333334,0.0,3.0,3.0,0.0,3.11,4.0,3.0,587.66,1.0,56.203542003838685,0
124106.04,9659.357841113226,2.0,3.0,4140.0,14.0,4.28,5.0,1.0,889.46,0.0,1200.655566510982,2
62661.54,5113.570333333334,5.0,5.0,12.0,11.0,7.2,1.0,1.0,466.2,1.0,32.721131029239615,2
31933.89,2685.1575,4.0,3.0,11.0,13.0,7.18,1.0,1.0,198.25,1.0,67059.0,1
10682.245,689.1870833333335,7.0,6.0,6.0,18.0,8.22,0.0,2.0,1269.6,1.0,17.933634246525163,2
85059.6,6851.3,4.0,3.0,17.0,5.0,18.62,13.0,2.0,353.75,2.0,207.9930829662456,2
31816.07,2442.339166666666,4.0,5.0,18.0,6.0,13.8,6.0,2.0,4.82,2.0,105.4263915909352,2
31632.32,2421.026666666666,2.0,3.0,9.0,1.0,3.7,6.0,1.0,73.75,1.0,59.02287401364738,2
65858.48,5545.731333333333,7.0,7.0,30.0,34.0,15.88,10.0,2.0,2344.57,2.0,261.2012177628419,1
61194.81,5014.5675,7.0,7.0,23.0,19.0,28.63,8.0,0.0,2773.09,2.0,225.3686913764476,1
66679.56,5522.63,4.0,3.0,18.0,17.0,9.75,2.0,3.0,467.64,2.0,74.06248333685419,2
12443305.0,530.9008333333333,10.0,5.0,33.0,15.0,5.64,10.0,0.0,3587.45,2.0,52.03276872861826,1
17951532.0,6326.5233333333335,8.0,9.0,16.0,52.0,3.69,8.0,3.0,2621.78,2.0,378.2126617408138,2
